order_id,order_date,customer_id,customer_name,origin_channel,country_region,city,state,postal_code,region,category,sub_category,product_id,sales,quantity,discount,profit
US-2018-163433,2018-04-18,MP-17965,Michael Paige,Sales,United States,Mcallen,Texas,78501.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003373,74.352,3,0.2,6.5058
US-2018-163433,2018-04-18,MP-17965,Michael Paige,Sales,United States,Mcallen,Texas,78501.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003481,7.872,3,0.2,0.8856
CA-2018-137603,2018-09-19,MH-17290,Marc Harrigan,Facebook,United States,Santa Fe,New Mexico,87505.0,West,Power Muesli,Super Mega Protein,OFF-AR-10001972,8.4,5,0.0,2.184
CA-2017-128237,2017-03-25,CA-12265,Christina Anderson,Email,United States,San Francisco,California,94110.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003829,6.56,2,0.0,1.9024
CA-2017-128237,2017-03-25,CA-12265,Christina Anderson,Email,United States,San Francisco,California,94110.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003338,14.88,2,0.0,3.72
CA-2017-128237,2017-03-25,CA-12265,Christina Anderson,Email,United States,San Francisco,California,94110.0,West,Power Muesli,Super Mega Protein,OFF-AR-10000034,25.44,6,0.0,9.9216
CA-2020-148642,2020-03-06,DW-13540,Don Weiss,Email,United States,Dallas,Texas,75220.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10000588,63.488,4,0.2,4.7616
US-2020-130687,2020-09-07,PF-19225,Phillip Flathmann,Email,United States,Edmonds,Washington,98026.0,West,Power Muesli,Super Mega Protein,OFF-AR-10004260,25.98,1,0.0,7.2744
CA-2018-110324,2018-12-01,MA-17560,Matt Abelman,Facebook,United States,Jackson,Michigan,49201.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10000823,3.64,2,0.0,1.0192
CA-2017-154158,2017-12-23,CC-12670,Craig Carreira,Email,United States,Tampa,Florida,33614.0,South,Power Muesli,Super Mega Protein,OFF-AR-10001868,1.344,1,0.2,0.504
CA-2019-103128,2019-11-11,SC-20845,Sung Chung,Email,United States,Arlington Heights,Illinois,60004.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003394,14.112,6,0.2,1.2348
CA-2019-160479,2019-09-15,AH-10585,Angele Hood,Email,United States,Seattle,Washington,98105.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002445,35.4,5,0.0,13.452
CA-2018-119627,2018-08-17,SC-20725,Steven Cartwright,Email,United States,Peoria,Arizona,85345.0,West,Power Muesli,Super Mega Protein,OFF-AR-10000203,10.272,3,0.2,1.1556
CA-2020-165904,2020-04-07,HR-14770,Hallie Redmond,Facebook,United States,Jacksonville,Florida,32216.0,South,Power Muesli,Super Mega Protein,OFF-AR-10003156,16.256,2,0.2,1.2192
CA-2017-138240,2017-10-09,SJ-20500,Shirley Jackson,Email,United States,San Francisco,California,94122.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002135,144.6,3,0.0,41.934
CA-2017-156545,2017-02-27,JS-16030,Joy Smith,Email,United States,Columbus,Ohio,43229.0,East,Power Muesli,Super Mega Protein,OFF-AR-10003560,19.456,4,0.2,3.4048
CA-2017-122679,2017-07-22,AB-10255,Alejandro Ballentine,Facebook,United States,Los Angeles,California,90008.0,West,Power Muesli,Super Mega Protein,OFF-AR-10004757,19.68,6,0.0,6.4944
US-2019-102232,2019-08-05,MF-17665,Maureen Fritzler,Sales,United States,Huntsville,Alabama,35810.0,South,Power Muesli,Super Mega Protein,OFF-AR-10000538,197.05,7,0.0,59.115
CA-2020-111738,2020-01-03,CM-12385,Christopher Martinez,Email,United States,San Francisco,California,94110.0,West,Power Muesli,Super Mega Protein,OFF-AR-10000817,9.12,3,0.0,3.1008
CA-2019-101329,2019-04-22,MM-17920,Michael Moore,Email,United States,Rome,New York,13440.0,East,Power Muesli,Super Mega Protein,OFF-AR-10000614,32.13,9,0.0,8.3538
CA-2019-101329,2019-04-22,MM-17920,Michael Moore,Email,United States,Rome,New York,13440.0,East,Power Muesli,Super Mega Protein,OFF-AR-10003190,2.88,1,0.0,0.8064
CA-2017-149104,2017-04-05,RD-19900,Ruben Dartt,Email,United States,Dearborn Heights,Michigan,48127.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10002952,26.7,2,0.0,7.476
CA-2017-149104,2017-04-05,RD-19900,Ruben Dartt,Email,United States,Dearborn Heights,Michigan,48127.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10004685,13.89,3,0.0,4.5837
CA-2019-105263,2019-08-06,LM-17065,Liz MacKendrick,Email,United States,New York City,New York,10024.0,East,Power Muesli,Super Mega Protein,OFF-AR-10002399,38.34,9,0.0,15.7194
CA-2017-154165,2017-02-17,DL-13315,Delfina Latchford,Email,United States,Chicago,Illinois,60653.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003631,54.208,14,0.2,8.8088
CA-2017-130428,2017-03-31,TG-21640,Trudy Glocke,Email,United States,Tampa,Florida,33614.0,South,Power Muesli,Super Mega Protein,OFF-AR-10004027,4.032,2,0.2,1.0584
CA-2018-113131,2018-09-24,MB-17305,Maria Bertelson,Email,United States,Columbus,Ohio,43229.0,East,Power Muesli,Super Mega Protein,OFF-AR-10003504,17.12,5,0.2,1.926
CA-2020-152975,2020-09-14,RB-19705,Roger Barcio,Facebook,United States,New York City,New York,10035.0,East,Power Muesli,Super Mega Protein,OFF-AR-10001988,29.95,5,0.0,8.6855
CA-2020-110940,2020-07-23,AZ-10750,Annie Zypern,Email,United States,Wheeling,Illinois,60090.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10000380,121.536,4,0.2,15.192
CA-2019-140256,2019-08-22,PW-19030,Pauline Webber,Sales,United States,Los Angeles,California,90049.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002255,5.76,2,0.0,1.6704
CA-2020-160633,2020-11-16,BS-11380,Bill Stewart,Sales,United States,Bowling Green,Ohio,43402.0,East,Power Muesli,Super Mega Protein,OFF-AR-10004022,86.352,3,0.2,5.397
CA-2017-104563,2017-03-07,CM-12715,Craig Molinari,Sales,United States,Seattle,Washington,98103.0,West,Power Muesli,Super Mega Protein,OFF-AR-10000390,20.65,5,0.0,9.499
CA-2019-107104,2019-11-26,MS-17365,Maribeth Schnelling,Email,United States,Los Angeles,California,90045.0,West,Power Muesli,Super Mega Protein,OFF-AR-10004269,37.17,9,0.0,10.4076
CA-2017-156160,2017-09-22,AS-10090,Adam Shillingsburg,Email,United States,New York City,New York,10035.0,East,Power Muesli,Super Mega Protein,OFF-AR-10003876,13.04,4,0.0,5.7376
CA-2018-133396,2018-08-13,GK-14620,Grace Kelly,Sales,United States,Greensboro,North Carolina,27405.0,South,Power Muesli,Super Mega Protein,OFF-AR-10001446,64.68,7,0.2,8.085
CA-2019-144785,2019-04-18,CS-12490,Cindy Schnelling,Sales,United States,New York City,New York,10009.0,East,Power Muesli,Super Mega Protein,OFF-AR-10001573,6.99,3,0.0,2.0271
CA-2020-116498,2020-05-30,KA-16525,Kelly Andreada,Email,United States,San Diego,California,92037.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003405,35.1,6,0.0,10.179
CA-2020-140536,2020-04-04,TA-21385,Tom Ashbrook,Facebook,United States,New York City,New York,10035.0,East,Power Muesli,Super Mega Protein,OFF-AR-10001545,7.04,4,0.0,2.0416
CA-2019-161746,2019-10-21,CS-11950,Carlos Soltero,Email,United States,Los Angeles,California,90045.0,West,Power Muesli,Super Mega Protein,OFF-AR-10000390,12.39,3,0.0,5.6994
US-2019-144477,2019-08-12,DB-13270,Deborah Brumfield,Facebook,United States,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Super Mega Protein,OFF-AR-10000914,37.312,4,0.2,2.7984
CA-2020-124261,2020-11-14,JE-15715,Joe Elijah,Email,United States,Los Angeles,California,90049.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003504,34.24,8,0.0,9.9296
CA-2019-113390,2019-10-11,EP-13915,Emily Phan,Email,United States,Chicago,Illinois,60610.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003183,5.344,2,0.2,0.668
CA-2019-113390,2019-10-11,EP-13915,Emily Phan,Email,United States,Chicago,Illinois,60610.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10001446,27.72,3,0.2,3.465
CA-2020-159135,2020-11-04,KM-16375,Katherine Murray,Facebook,United States,Springdale,Arkansas,72762.0,South,Power Muesli,Super Mega Protein,OFF-AR-10000657,4.3,2,0.0,1.419
CA-2018-128608,2018-01-12,CS-12490,Cindy Schnelling,Sales,United States,Toledo,Ohio,43615.0,East,Power Muesli,Super Mega Protein,OFF-AR-10001374,10.368,2,0.2,1.5552
US-2017-139640,2017-11-07,TB-21595,Troy Blackwell,Email,United States,Portland,Oregon,97206.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002240,120.768,4,0.2,9.0576
CA-2019-117583,2019-11-27,CB-12025,Cassandra Brandow,Email,United States,East Orange,New Jersey,7017.0,East,Power Muesli,Super Mega Protein,OFF-AR-10000658,34.65,3,0.0,9.702
CA-2018-162201,2018-06-08,AG-10495,Andrew Gjertsen,Sales,United States,Saint Petersburg,Florida,33710.0,South,Power Muesli,Super Mega Protein,OFF-AR-10003856,4.448,2,0.2,0.3336
US-2019-125402,2019-09-25,DL-12865,Dan Lawera,Email,United States,Long Beach,California,90805.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002255,5.76,2,0.0,1.6704
CA-2017-142979,2017-04-12,EH-13765,Edward Hooks,Sales,United States,Lodi,California,95240.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002987,39.68,2,0.0,16.2688
CA-2020-146269,2020-10-06,MH-17455,Mark Hamilton,Email,United States,Chicago,Illinois,60623.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10004790,19.152,2,0.2,1.197
CA-2020-166499,2020-03-19,VG-21805,Vivek Grady,Sales,United States,Lakewood,New Jersey,8701.0,East,Power Muesli,Super Mega Protein,OFF-AR-10002467,8.94,3,0.0,2.4138
CA-2019-169824,2019-12-12,NS-18640,Noel Staavos,Sales,United States,New York City,New York,10009.0,East,Power Muesli,Super Mega Protein,OFF-AR-10000462,11.2,7,0.0,4.816
CA-2020-137421,2020-10-06,AJ-10945,Ashley Jarboe,Email,United States,Chandler,Arizona,85224.0,West,Power Muesli,Super Mega Protein,OFF-AR-10001761,9.344,2,0.2,1.8688
CA-2018-103772,2018-06-28,MP-17470,Mark Packer,Facebook,United States,Smyrna,Georgia,30080.0,South,Power Muesli,Super Mega Protein,OFF-AR-10000538,140.75,5,0.0,42.225
US-2019-103674,2019-12-06,AP-10720,Anne Pryor,Facebook,United States,Los Angeles,California,90032.0,West,Power Muesli,Super Mega Protein,OFF-AR-10004752,18.69,7,0.0,5.2332
US-2018-108966,2018-10-11,SO-20335,Sean O'Donnell,Email,United States,Fort Lauderdale,Florida,33311.0,South,Toasted Muesli,Sweetened,FUR-TA-10000577,957.5775,5,0.45,-383.031
CA-2017-115812,2017-06-09,BH-11710,Brosina Hoffman,Email,United States,Los Angeles,California,90032.0,West,Toasted Muesli,Sweetened,FUR-TA-10001539,1706.184,9,0.2,85.3092
CA-2018-106320,2018-09-25,EB-13870,Emily Burns,Email,United States,Orem,Utah,84057.0,West,Toasted Muesli,Sweetened,FUR-TA-10000577,1044.63,3,0.0,240.2649
CA-2018-110457,2018-03-02,DK-13090,Dave Kipp,Email,United States,Seattle,Washington,98103.0,West,Toasted Muesli,Sweetened,FUR-TA-10001768,787.53,3,0.0,165.3813
US-2017-134614,2017-09-20,PF-19165,Philip Fox,Email,United States,Bloomington,Illinois,61701.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004534,617.7,6,0.5,-407.682
CA-2017-133690,2017-08-03,BS-11755,Bruce Stewart,Email,United States,Denver,Colorado,80219.0,West,Toasted Muesli,Sweetened,FUR-TA-10004289,218.75,2,0.5,-161.875
CA-2018-163055,2018-08-09,DS-13180,David Smith,Sales,United States,Detroit,Michigan,48227.0,Central,Toasted Muesli,Sweetened,FUR-TA-10003748,622.45,5,0.0,136.939
US-2020-100930,2020-04-07,CS-12400,Christopher Schild,Facebook,United States,Tampa,Florida,33614.0,South,Toasted Muesli,Sweetened,FUR-TA-10001705,233.86,2,0.45,-102.048
US-2020-100930,2020-04-07,CS-12400,Christopher Schild,Facebook,United States,Tampa,Florida,33614.0,South,Toasted Muesli,Sweetened,FUR-TA-10003473,620.6145,3,0.45,-248.2458
CA-2019-157749,2019-06-04,KL-16645,Ken Lonsdale,Email,United States,Chicago,Illinois,60610.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002607,177.225,5,0.5,-120.513
CA-2018-130890,2018-11-02,JO-15280,Jas O'Carroll,Email,United States,Los Angeles,California,90004.0,West,Toasted Muesli,Sweetened,FUR-TA-10002903,1038.84,5,0.2,51.942
US-2020-152380,2020-11-19,JH-15910,Jonathan Howell,Email,United States,Chicago,Illinois,60623.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002533,219.075,3,0.5,-131.445
CA-2017-129924,2017-07-12,AC-10420,Alyssa Crouse,Sales,United States,San Francisco,California,94122.0,West,Toasted Muesli,Sweetened,FUR-TA-10004575,698.352,3,0.2,-17.4588
US-2020-134481,2020-08-27,AR-10405,Allen Rosenblatt,Sales,United States,Franklin,Massachusetts,2038.0,East,Toasted Muesli,Sweetened,FUR-TA-10004915,1488.424,7,0.3,-297.6848
US-2018-168935,2018-11-27,DO-13435,Denny Ordway,Email,United States,Pembroke Pines,Florida,33024.0,South,Toasted Muesli,Sweetened,FUR-TA-10000617,375.4575,3,0.45,-157.0095
CA-2020-117457,2020-12-08,KH-16510,Keith Herrera,Email,United States,San Francisco,California,94110.0,West,Toasted Muesli,Sweetened,FUR-TA-10002041,1004.024,7,0.2,-112.9527
CA-2020-147277,2020-10-20,EB-13705,Ed Braxton,Sales,United States,Akron,Ohio,44312.0,East,Toasted Muesli,Sweetened,FUR-TA-10001539,284.364,2,0.4,-75.8304
CA-2019-109869,2019-04-22,TN-21040,Tanja Norvell,Facebook,United States,Phoenix,Arizona,85023.0,West,Toasted Muesli,Sweetened,FUR-TA-10001889,1272.63,6,0.5,-814.4832
US-2019-120929,2019-03-18,RO-19780,Rose O'Brian,Email,United States,Memphis,Tennessee,38109.0,South,Toasted Muesli,Sweetened,FUR-TA-10001857,189.882,3,0.4,-94.941
CA-2020-145142,2020-01-23,MC-17605,Matt Connell,Sales,United States,Detroit,Michigan,48234.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001857,210.98,2,0.0,21.098
CA-2019-113243,2019-06-10,OT-18730,Olvera Toch,Email,United States,Los Angeles,California,90045.0,West,Toasted Muesli,Sweetened,FUR-TA-10004256,1335.68,4,0.2,-217.048
CA-2018-146563,2018-08-24,CB-12025,Cassandra Brandow,Email,United States,Arlington,Texas,76017.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001768,918.785,5,0.3,-118.1295
US-2020-106663,2020-06-09,MO-17800,Meg O'Connel,Facebook,United States,Chicago,Illinois,60653.0,Central,Toasted Muesli,Sweetened,FUR-TA-10000688,108.925,1,0.5,-71.8905
CA-2018-142027,2018-04-09,JK-15370,Jay Kimmel,Email,United States,Long Beach,California,90805.0,West,Toasted Muesli,Sweetened,FUR-TA-10002774,369.912,3,0.2,-13.8717
CA-2019-142335,2019-12-15,MP-17965,Michael Paige,Sales,United States,Detroit,Michigan,48205.0,Central,Toasted Muesli,Sweetened,FUR-TA-10000198,1652.94,3,0.0,231.4116
US-2019-150861,2019-12-03,EG-13900,Emily Grady,Email,United States,Oceanside,New York,11572.0,East,Toasted Muesli,Sweetened,FUR-TA-10002228,400.032,2,0.4,-153.3456
CA-2017-124429,2017-05-27,MH-17785,Maya Herman,Sales,United States,San Diego,California,92105.0,West,Toasted Muesli,Sweetened,FUR-TA-10002607,567.12,10,0.2,-28.356
CA-2019-140928,2019-09-18,NB-18655,Nona Balk,Sales,United States,Jacksonville,Florida,32216.0,South,Toasted Muesli,Sweetened,FUR-TA-10001095,383.438,4,0.45,-167.3184
CA-2017-151995,2017-10-13,ZC-21910,Zuschuss Carroll,Email,United States,Edmonds,Washington,98026.0,West,Toasted Muesli,Sweetened,FUR-TA-10002903,1298.55,5,0.0,311.652
US-2017-141215,2017-06-15,KL-16555,Kelly Lampkin,Sales,United States,San Antonio,Texas,78207.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001520,99.918,2,0.3,-18.5562
CA-2019-142958,2019-12-13,RW-19630,Rob Williams,Sales,United States,Torrance,California,90503.0,West,Toasted Muesli,Sweetened,FUR-TA-10000577,1114.272,4,0.2,41.7852
US-2018-140200,2018-07-26,CA-12775,Cynthia Arntzen,Email,United States,Mesa,Arizona,85204.0,West,Toasted Muesli,Sweetened,FUR-TA-10002356,393.165,3,0.5,-204.4458
US-2020-110576,2020-11-28,RB-19795,Ross Baird,Facebook,United States,Philadelphia,Pennsylvania,19120.0,East,Toasted Muesli,Sweetened,FUR-TA-10004154,2065.32,12,0.4,-619.596
CA-2018-124891,2018-07-31,RH-19495,Rick Hansen,Email,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10002903,1090.782,7,0.4,-290.8752
US-2018-126214,2018-12-21,JS-15880,John Stevenson,Email,United States,Seattle,Washington,98103.0,West,Toasted Muesli,Sweetened,FUR-TA-10003748,1618.37,13,0.0,356.0414
CA-2019-127670,2019-03-20,RD-19660,Robert Dilbeck,Facebook,United States,Saint Peters,Missouri,63376.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001095,697.16,4,0.0,146.4036
US-2019-143819,2019-03-01,KD-16270,Karen Daniels,Email,United States,Yonkers,New York,10701.0,East,Toasted Muesli,Sweetened,FUR-TA-10001095,836.592,8,0.4,-264.9208
CA-2017-159338,2017-06-25,NS-18640,Noel Staavos,Sales,United States,Los Angeles,California,90049.0,West,Toasted Muesli,Sweetened,FUR-TA-10004147,447.84,5,0.2,11.196
CA-2019-112102,2019-04-12,BD-11605,Brian Dahlen,Email,United States,Springfield,Virginia,22153.0,South,Toasted Muesli,Sweetened,FUR-TA-10004086,343.92,4,0.0,75.6624
CA-2017-136567,2017-12-20,PS-19045,Penelope Sewall,Facebook,United States,Harrisonburg,Virginia,22801.0,South,Toasted Muesli,Sweetened,FUR-TA-10001932,2244.48,7,0.0,493.7856
CA-2017-136567,2017-12-20,PS-19045,Penelope Sewall,Facebook,United States,Harrisonburg,Virginia,22801.0,South,Toasted Muesli,Sweetened,FUR-TA-10000617,455.1,2,0.0,100.122
CA-2017-168494,2017-12-12,NP-18700,Nora Preis,Email,United States,Fresno,California,93727.0,West,Toasted Muesli,Sweetened,FUR-TA-10004619,764.688,6,0.2,95.586
CA-2017-168494,2017-12-12,NP-18700,Nora Preis,Email,United States,Fresno,California,93727.0,West,Toasted Muesli,Sweetened,FUR-TA-10003473,3610.848,12,0.2,135.4068
CA-2020-162978,2020-05-04,LW-16990,Lindsay Williams,Sales,United States,San Francisco,California,94109.0,West,Toasted Muesli,Sweetened,FUR-TA-10003473,300.904,1,0.2,11.2839
CA-2018-120362,2018-09-14,CA-12265,Christina Anderson,Email,United States,Provo,Utah,84604.0,West,Toasted Muesli,Sweetened,FUR-TA-10003008,912.75,5,0.0,118.6575
US-2020-117247,2020-10-09,CK-12760,Cyma Kinney,Sales,United States,Aurora,Illinois,60505.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002958,652.45,5,0.5,-430.617
US-2020-117247,2020-10-09,CK-12760,Cyma Kinney,Sales,United States,Aurora,Illinois,60505.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001676,66.645,3,0.5,-42.6528
US-2019-161396,2019-04-19,GM-14455,Gary Mitchum,Facebook,United States,Columbus,Ohio,43229.0,East,Toasted Muesli,Sweetened,FUR-TA-10002622,205.176,2,0.4,-58.1332
US-2017-118486,2017-04-06,SD-20485,Shirley Daniels,Facebook,United States,Philadelphia,Pennsylvania,19143.0,East,Toasted Muesli,Sweetened,FUR-TA-10001039,154.764,3,0.4,-36.1116
US-2019-122245,2019-09-25,AB-10105,Adrian Barton,Email,United States,Phoenix,Arizona,85023.0,West,Toasted Muesli,Sweetened,FUR-TA-10002356,393.165,3,0.5,-204.4458
CA-2020-148474,2020-06-12,ME-17320,Maria Etezadi,Facebook,United States,Columbus,Georgia,31907.0,South,Toasted Muesli,Sweetened,FUR-TA-10002530,452.94,3,0.0,67.941
US-2019-128902,2019-03-11,MB-18085,Mick Brown,Email,United States,Vineland,New Jersey,8360.0,East,Toasted Muesli,Sweetened,FUR-TA-10001095,244.006,2,0.3,-31.3722
CA-2018-153388,2018-08-01,PC-19000,Pauline Chand,Facebook,United States,Los Angeles,California,90004.0,West,Toasted Muesli,Sweetened,FUR-TA-10003715,1004.976,6,0.2,-175.8708
CA-2020-148446,2020-12-10,MC-17845,Michael Chen,Email,United States,North Las Vegas,Nevada,89031.0,West,Toasted Muesli,Sweetened,FUR-TA-10004256,1669.6,4,0.0,116.872
CA-2018-112116,2018-03-16,JE-15475,Jeremy Ellison,Email,United States,Seattle,Washington,98103.0,West,Toasted Muesli,Sweetened,FUR-TA-10001039,171.96,2,0.0,44.7096
US-2020-102890,2020-06-30,SG-20470,Sheri Gordon,Email,United States,New York City,New York,10011.0,East,Toasted Muesli,Sweetened,FUR-TA-10000577,1044.63,5,0.4,-295.9785
CA-2018-131338,2018-08-09,NP-18325,Naresj Patel,Email,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10002607,382.806,9,0.4,-153.1224
US-2018-157154,2018-01-10,MM-17920,Michael Moore,Email,United States,New York City,New York,10011.0,East,Toasted Muesli,Sweetened,FUR-TA-10001889,1018.104,4,0.4,-373.3048
CA-2017-142839,2017-08-16,TS-21610,Troy Staebel,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Toasted Muesli,Sweetened,FUR-TA-10001539,853.092,6,0.4,-227.4912
CA-2017-135657,2017-06-03,SC-20725,Steven Cartwright,Email,United States,Seattle,Washington,98115.0,West,Toasted Muesli,Sweetened,FUR-TA-10004086,515.88,6,0.0,113.4936
US-2020-124968,2020-09-08,MM-18055,Michelle Moray,Email,United States,Chicago,Illinois,60610.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004289,765.625,7,0.5,-566.5625
US-2020-164056,2020-04-29,FM-14215,Filia McAdams,Sales,United States,Dublin,Ohio,43017.0,East,Toasted Muesli,Sweetened,FUR-TA-10001307,1048.35,5,0.4,-69.89
CA-2018-139094,2018-11-22,MO-17800,Meg O'Connel,Facebook,United States,San Antonio,Texas,78207.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004607,206.962,2,0.3,-32.5226
CA-2017-132612,2017-06-09,FO-14305,Frank Olsen,Email,United States,Harrisonburg,Virginia,22801.0,South,Toasted Muesli,Sweetened,FUR-TA-10004534,1441.3,7,0.0,245.021
CA-2018-131597,2018-09-14,SP-20620,Stefania Perrino,Sales,United States,Los Angeles,California,90045.0,West,Toasted Muesli,Sweetened,FUR-TA-10002607,170.136,3,0.2,-8.5068
CA-2020-145884,2020-10-21,SL-20155,Sara Luxemburg,Facebook,United States,Muskogee,Oklahoma,74403.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002356,262.11,1,0.0,62.9064
US-2019-100839,2019-10-13,NC-18625,Noah Childs,Sales,United States,Aurora,Colorado,80013.0,West,Toasted Muesli,Sweetened,FUR-TA-10004575,727.45,5,0.5,-465.568
CA-2017-116932,2017-07-21,ME-18010,Michelle Ellison,Sales,United States,San Francisco,California,94122.0,West,Toasted Muesli,Sweetened,FUR-TA-10004175,272.848,1,0.2,27.2848
CA-2020-142888,2020-11-21,BP-11230,Benjamin Patterson,Email,United States,Spokane,Washington,99207.0,West,Toasted Muesli,Sweetened,FUR-TA-10004767,70.98,1,0.0,20.5842
CA-2017-142587,2017-10-21,TB-21520,Tracy Blumstein,Email,United States,Fairfield,Ohio,45014.0,East,Toasted Muesli,Sweetened,FUR-TA-10000617,409.59,3,0.4,-122.877
CA-2017-169775,2017-08-29,RA-19945,Ryan Akin,Email,United States,Miami,Florida,33178.0,South,Toasted Muesli,Sweetened,FUR-TA-10001857,174.0585,3,0.45,-110.7645
CA-2020-157987,2020-09-02,AC-10615,Ann Chong,Sales,United States,New York City,New York,10009.0,East,Toasted Muesli,Sweetened,FUR-TA-10001889,254.526,1,0.4,-93.3262
CA-2018-127509,2018-11-09,AS-10090,Adam Shillingsburg,Email,United States,Springfield,Missouri,65807.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002855,1024.38,7,0.0,215.1198
CA-2020-120376,2020-12-22,TP-21130,Theone Pippenger,Email,United States,Detroit,Michigan,48227.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004534,411.8,2,0.0,70.006
CA-2018-133452,2018-04-13,ZC-21910,Zuschuss Carroll,Email,United States,Pomona,California,91767.0,West,Toasted Muesli,Sweetened,FUR-TA-10003954,710.832,3,0.2,-97.7394
CA-2020-166142,2020-07-15,MM-17260,Magdelene Morse,Email,United States,Wilmington,Delaware,19805.0,East,Toasted Muesli,Sweetened,FUR-TA-10004607,310.443,3,0.3,-48.7839
CA-2018-159786,2018-10-12,RK-19300,Ralph Kennedy,Email,United States,Rochester,New York,14609.0,East,Toasted Muesli,Sweetened,FUR-TA-10001307,209.67,1,0.4,-13.978
CA-2017-159520,2017-06-06,GT-14635,Grant Thornton,Sales,United States,Long Beach,New York,11561.0,East,Toasted Muesli,Sweetened,FUR-TA-10003238,991.764,3,0.4,-347.1174
CA-2019-139157,2019-10-01,GM-14680,Greg Matthias,Email,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10003238,330.588,1,0.4,-115.7058
CA-2017-157882,2017-10-03,AR-10405,Allen Rosenblatt,Sales,United States,Los Angeles,California,90036.0,West,Toasted Muesli,Sweetened,FUR-TA-10001866,143.432,1,0.2,3.5858
CA-2017-104283,2017-06-27,LM-17065,Liz MacKendrick,Email,United States,Southaven,Mississippi,38671.0,South,Toasted Muesli,Sweetened,FUR-TA-10001039,85.98,1,0.0,22.3548
CA-2020-115154,2020-01-08,RS-19420,Ricardo Sperren,Sales,United States,Seattle,Washington,98115.0,West,Toasted Muesli,Sweetened,FUR-TA-10001950,892.98,2,0.0,80.3682
CA-2019-159373,2019-03-13,LT-17110,Liz Thompson,Email,United States,San Antonio,Texas,78207.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004619,557.585,5,0.3,0.0
US-2017-148838,2017-03-17,CP-12340,Christine Phan,Sales,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10003473,1579.746,7,0.4,-447.5947
US-2017-148838,2017-03-17,CP-12340,Christine Phan,Sales,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10001950,1071.576,4,0.4,-553.6476
US-2017-148838,2017-03-17,CP-12340,Christine Phan,Sales,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10004175,613.908,3,0.4,-122.7816
CA-2017-151295,2017-11-12,JA-15970,Joseph Airdo,Email,United States,Los Angeles,California,90045.0,West,Toasted Muesli,Sweetened,FUR-TA-10002356,629.064,3,0.2,31.4532
US-2020-147669,2020-12-25,SV-20935,Susan Vittorini,Email,United States,Fairfield,Ohio,45014.0,East,Toasted Muesli,Sweetened,FUR-TA-10002645,273.06,2,0.4,-104.673
CA-2017-164210,2017-11-18,PW-19240,Pierre Wener,Email,United States,Louisville,Colorado,80027.0,West,Toasted Muesli,Sweetened,FUR-TA-10000849,145.98,2,0.5,-99.2664
CA-2019-146934,2019-05-22,AF-10870,Art Ferguson,Email,United States,Passaic,New Jersey,7055.0,East,Toasted Muesli,Sweetened,FUR-TA-10003748,174.286,2,0.3,-19.9184
